UNITID,GRTYPE,CHRTSTAT,SECTION,COHORT,LINE,XGRTOTLT,GRTOTLT,XGRTOTLM,GRTOTLM,XGRTOTLW,GRTOTLW,XGRAIANT,GRAIANT,XGRAIANM,GRAIANM,XGRAIANW,GRAIANW,XGRASIAT,GRASIAT,XGRASIAM,GRASIAM,XGRASIAW,GRASIAW,XGRBKAAT,GRBKAAT,XGRBKAAM,GRBKAAM,XGRBKAAW,GRBKAAW,XGRHISPT,GRHISPT,XGRHISPM,GRHISPM,XGRHISPW,GRHISPW,XGRNHPIT,GRNHPIT,XGRNHPIM,GRNHPIM,XGRNHPIW,GRNHPIW,XGRWHITT,GRWHITT,XGRWHITM,GRWHITM,XGRWHITW,GRWHITW,XGR2MORT,GR2MORT,XGR2MORM,GR2MORM,XGR2MORW,GR2MORW,XGRUNKNT,GRUNKNT,XGRUNKNM,GRUNKNM,XGRUNKNW,GRUNKNW,XGRNRALT,GRNRALT,XGRNRALM,GRNRALM,XGRNRALW,GRNRALW ,YEAR,GRNRALW
225511,6,10,2,2,10 ,R,3908,R,2045.0,R,1863.0,R,3.0,R,2.0,R,1.0,R,1077.0,R,551.0,R,526.0,R,409.0,R,173.0,R,236.0,R,1142.0,R,581.0,R,561.0,R,8.0,R,8.0,R,0.0,R,907.0,R,530.0,R,377.0,R,151.0,R,77.0,R,74.0,R,34.0,R,17.0,R,17.0,R,177.0,R,106.0,R,71.0,2020,
225511,8,12,2,2,50 ,R,3908,R,2045.0,R,1863.0,R,3.0,R,2.0,R,1.0,R,1077.0,R,551.0,R,526.0,R,409.0,R,173.0,R,236.0,R,1142.0,R,581.0,R,561.0,R,8.0,R,8.0,R,0.0,R,907.0,R,530.0,R,377.0,R,151.0,R,77.0,R,74.0,R,34.0,R,17.0,R,17.0,R,177.0,R,106.0,R,71.0,2020,
225511,9,13,2,2,29A,R,2429,R,1179.0,R,1250.0,R,2.0,R,1.0,R,1.0,R,750.0,R,362.0,R,388.0,R,232.0,R,87.0,R,145.0,R,669.0,R,311.0,R,358.0,R,5.0,R,5.0,R,0.0,R,545.0,R,298.0,R,247.0,R,79.0,R,33.0,R,46.0,R,25.0,R,13.0,R,12.0,R,122.0,R,69.0,R,53.0,2020,
225511,12,16,2,2,18A,R,2429,R,1179.0,R,1250.0,R,2.0,R,1.0,R,1.0,R,750.0,R,362.0,R,388.0,R,232.0,R,87.0,R,145.0,R,669.0,R,311.0,R,358.0,R,5.0,R,5.0,R,0.0,R,545.0,R,298.0,R,247.0,R,79.0,R,33.0,R,46.0,R,25.0,R,13.0,R,12.0,R,122.0,R,69.0,R,53.0,2020,
225511,13,17,2,2,19 ,R,1418,R,600.0,R,818.0,R,2.0,R,1.0,R,1.0,R,439.0,R,174.0,R,265.0,R,146.0,R,47.0,R,99.0,R,357.0,R,146.0,R,211.0,R,4.0,R,4.0,R,0.0,R,344.0,R,169.0,R,175.0,R,50.0,R,19.0,R,31.0,R,19.0,R,10.0,R,9.0,R,57.0,R,30.0,R,27.0,2020,
225511,14,18,2,2,20 ,R,782,R,447.0,R,335.0,R,0.0,R,0.0,R,0.0,R,241.0,R,143.0,R,98.0,R,71.0,R,29.0,R,42.0,R,221.0,R,120.0,R,101.0,R,1.0,R,1.0,R,0.0,R,160.0,R,105.0,R,55.0,R,24.0,R,11.0,R,13.0,R,6.0,R,3.0,R,3.0,R,58.0,R,35.0,R,23.0,2020,
225511,15,19,2,2,21 ,R,229,R,132.0,R,97.0,R,0.0,R,0.0,R,0.0,R,70.0,R,45.0,R,25.0,R,15.0,R,11.0,R,4.0,R,91.0,R,45.0,R,46.0,R,0.0,R,0.0,R,0.0,R,41.0,R,24.0,R,17.0,R,5.0,R,3.0,R,2.0,R,0.0,R,0.0,R,0.0,R,7.0,R,4.0,R,3.0,2020,
225511,16,20,2,2,30 ,R,341,R,183.0,R,158.0,R,0.0,R,0.0,R,0.0,R,91.0,R,53.0,R,38.0,R,42.0,R,17.0,R,25.0,R,108.0,R,59.0,R,49.0,R,1.0,R,1.0,R,0.0,R,76.0,R,42.0,R,34.0,R,14.0,R,8.0,R,6.0,R,6.0,R,2.0,R,4.0,R,3.0,R,1.0,R,2.0,2020,
225511,41,31,1,1,999,R,155,R,95.0,R,60.0,R,0.0,R,0.0,R,0.0,R,50.0,R,33.0,R,17.0,R,17.0,R,7.0,R,10.0,R,51.0,R,27.0,R,24.0,R,0.0,R,0.0,R,0.0,R,23.0,R,16.0,R,7.0,R,7.0,R,6.0,R,1.0,R,1.0,R,1.0,R,0.0,R,6.0,R,5.0,R,1.0,2020,
225511,42,32,1,1,999,R,983,R,588.0,R,395.0,R,1.0,R,1.0,R,0.0,R,186.0,R,103.0,R,83.0,R,118.0,R,62.0,R,56.0,R,314.0,R,184.0,R,130.0,R,2.0,R,2.0,R,0.0,R,263.0,R,174.0,R,89.0,R,51.0,R,30.0,R,21.0,R,2.0,R,1.0,R,1.0,R,46.0,R,31.0,R,15.0,2020,
225511,43,31,2,2,22 ,R,155,R,95.0,R,60.0,R,0.0,R,0.0,R,0.0,R,50.0,R,33.0,R,17.0,R,17.0,R,7.0,R,10.0,R,51.0,R,27.0,R,24.0,R,0.0,R,0.0,R,0.0,R,23.0,R,16.0,R,7.0,R,7.0,R,6.0,R,1.0,R,1.0,R,1.0,R,0.0,R,6.0,R,5.0,R,1.0,2020,
225511,44,32,2,2,23 ,R,983,R,588.0,R,395.0,R,1.0,R,1.0,R,0.0,R,186.0,R,103.0,R,83.0,R,118.0,R,62.0,R,56.0,R,314.0,R,184.0,R,130.0,R,2.0,R,2.0,R,0.0,R,263.0,R,174.0,R,89.0,R,51.0,R,30.0,R,21.0,R,2.0,R,1.0,R,1.0,R,46.0,R,31.0,R,15.0,2020,
225520,27,10,4,4,10 ,R,410,R,170.0,R,240.0,R,0.0,R,0.0,R,0.0,R,3.0,R,2.0,R,1.0,R,22.0,R,11.0,R,11.0,R,199.0,R,73.0,R,126.0,R,0.0,R,0.0,R,0.0,R,164.0,R,74.0,R,90.0,R,15.0,R,6.0,R,9.0,R,0.0,R,0.0,R,0.0,R,7.0,R,4.0,R,3.0,2020,
225520,29,12,4,4,50 ,R,410,R,170.0,R,240.0,R,0.0,R,0.0,R,0.0,R,3.0,R,2.0,R,1.0,R,22.0,R,11.0,R,11.0,R,199.0,R,73.0,R,126.0,R,0.0,R,0.0,R,0.0,R,164.0,R,74.0,R,90.0,R,15.0,R,6.0,R,9.0,R,0.0,R,0.0,R,0.0,R,7.0,R,4.0,R,3.0,2020,
225520,30,13,4,4,29A,R,101,R,38.0,R,63.0,R,0.0,R,0.0,R,0.0,R,2.0,R,2.0,R,0.0,R,4.0,R,1.0,R,3.0,R,46.0,R,16.0,R,30.0,R,0.0,R,0.0,R,0.0,R,43.0,R,17.0,R,26.0,R,6.0,R,2.0,R,4.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2020,
225520,31,14,4,4,11A,R,22,R,10.0,R,12.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,1.0,R,0.0,R,1.0,R,9.0,R,4.0,R,5.0,R,0.0,R,0.0,R,0.0,R,10.0,R,5.0,R,5.0,R,2.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2020,
225520,32,15,4,4,12A,R,79,R,28.0,R,51.0,R,0.0,R,0.0,R,0.0,R,2.0,R,2.0,R,0.0,R,3.0,R,1.0,R,2.0,R,37.0,R,12.0,R,25.0,R,0.0,R,0.0,R,0.0,R,33.0,R,12.0,R,21.0,R,4.0,R,1.0,R,3.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2020,
225520,33,20,4,4,30 ,R,56,R,23.0,R,33.0,R,0.0,R,0.0,R,0.0,R,1.0,R,0.0,R,1.0,R,6.0,R,2.0,R,4.0,R,22.0,R,9.0,R,13.0,R,0.0,R,0.0,R,0.0,R,23.0,R,11.0,R,12.0,R,3.0,R,1.0,R,2.0,R,0.0,R,0.0,R,0.0,R,1.0,R,0.0,R,1.0,2020,
225520,35,22,4,4,57 ,R,68,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2020,
225520,36,23,4,4,55 ,R,15,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2020,
225520,37,24,4,4,56 ,R,53,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2020,
225520,47,31,4,4,22 ,R,22,R,9.0,R,13.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,15.0,R,5.0,R,10.0,R,0.0,R,0.0,R,0.0,R,6.0,R,3.0,R,3.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2020,
225520,48,32,4,4,23 ,R,231,R,100.0,R,131.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,11.0,R,7.0,R,4.0,R,116.0,R,43.0,R,73.0,R,0.0,R,0.0,R,0.0,R,92.0,R,43.0,R,49.0,R,6.0,R,3.0,R,3.0,R,0.0,R,0.0,R,0.0,R,6.0,R,4.0,R,2.0,2020,
226019,27,10,4,4,10 ,R,852,R,423.0,R,429.0,R,5.0,R,2.0,R,3.0,R,3.0,R,2.0,R,1.0,R,176.0,R,111.0,R,65.0,R,190.0,R,93.0,R,97.0,R,1.0,R,0.0,R,1.0,R,394.0,R,172.0,R,222.0,R,20.0,R,10.0,R,10.0,R,23.0,R,14.0,R,9.0,R,40.0,R,19.0,R,21.0,2020,
226019,28,11,4,4,45 ,R,1,R,1.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,R,1.0,R,1.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,2020,
226019,29,12,4,4,50 ,R,851,R,422.0,R,429.0,R,5.0,R,2.0,R,3.0,R,3.0,R,2.0,R,1.0,R,176.0,R,111.0,R,65.0,R,190.0,R,93.0,R,97.0,R,1.0,R,0.0,R,1.0,R,393.0,R,171.0,R,222.0,R,20.0,R,10.0,R,10.0,R,23.0,R,14.0,R,9.0,R,40.0,R,19.0,R,21.0,2020,
226019,30,13,4,4,29A,R,272,R,110.0,R,162.0,R,2.0,R,1.0,R,1.0,R,1.0,R,1.0,Z,0.0,R,23.0,R,9.0,R,14.0,R,76.0,R,35.0,R,41.0,Z,0.0,Z,0.0,Z,0.0,R,135.0,R,48.0,R,87.0,R,9.0,R,2.0,R,7.0,R,5.0,R,4.0,R,1.0,R,21.0,R,10.0,R,11.0,2020,
226019,31,14,4,4,11A,R,43,R,26.0,R,17.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,R,4.0,R,2.0,R,2.0,R,14.0,R,12.0,R,2.0,Z,0.0,Z,0.0,Z,0.0,R,23.0,R,10.0,R,13.0,R,1.0,R,1.0,Z,0.0,R,1.0,R,1.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,2020,
226019,32,15,4,4,12A,R,229,R,84.0,R,145.0,R,2.0,R,1.0,R,1.0,R,1.0,R,1.0,Z,0.0,R,19.0,R,7.0,R,12.0,R,62.0,R,23.0,R,39.0,Z,0.0,Z,0.0,Z,0.0,R,112.0,R,38.0,R,74.0,R,8.0,R,1.0,R,7.0,R,4.0,R,3.0,R,1.0,R,21.0,R,10.0,R,11.0,2020,
226019,33,20,4,4,30 ,R,188,R,102.0,R,86.0,R,1.0,Z,0.0,R,1.0,R,1.0,R,1.0,Z,0.0,R,51.0,R,36.0,R,15.0,R,39.0,R,18.0,R,21.0,Z,0.0,Z,0.0,Z,0.0,R,85.0,R,40.0,R,45.0,R,2.0,R,2.0,Z,0.0,R,7.0,R,4.0,R,3.0,R,2.0,R,1.0,R,1.0,2020,
226019,35,22,4,4,57 ,R,176,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2020,
226019,36,23,4,4,55 ,R,40,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2020,
226019,37,24,4,4,56 ,R,136,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2020,
226019,47,31,4,4,22 ,R,66,R,28.0,R,38.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,R,8.0,R,2.0,R,6.0,R,13.0,R,8.0,R,5.0,Z,0.0,Z,0.0,Z,0.0,R,39.0,R,17.0,R,22.0,R,1.0,Z,0.0,R,1.0,Z,0.0,Z,0.0,Z,0.0,R,5.0,R,1.0,R,4.0,2020,
226019,48,32,4,4,23 ,R,325,R,182.0,R,143.0,R,2.0,R,1.0,R,1.0,R,1.0,R,0.0,R,1.0,R,94.0,R,64.0,R,30.0,R,62.0,R,32.0,R,30.0,R,1.0,R,0.0,R,1.0,R,134.0,R,66.0,R,68.0,R,8.0,R,6.0,R,2.0,R,11.0,R,6.0,R,5.0,R,12.0,R,7.0,R,5.0,2020,
226091,2,12,1,1,999,R,1411,R,647.0,R,764.0,R,10.0,R,2.0,R,8.0,R,57.0,R,26.0,R,31.0,R,409.0,R,170.0,R,239.0,R,238.0,R,106.0,R,132.0,R,5.0,R,3.0,R,2.0,R,608.0,R,303.0,R,305.0,R,41.0,R,18.0,R,23.0,R,31.0,R,14.0,R,17.0,R,12.0,R,5.0,R,7.0,2020,
226091,3,13,1,1,999,R,518,R,210.0,R,308.0,R,3.0,R,0.0,R,3.0,R,32.0,R,14.0,R,18.0,R,101.0,R,34.0,R,67.0,R,76.0,R,30.0,R,46.0,R,3.0,R,2.0,R,1.0,R,274.0,R,120.0,R,154.0,R,14.0,R,3.0,R,11.0,R,9.0,R,4.0,R,5.0,R,6.0,R,3.0,R,3.0,2020,
226091,4,20,1,1,999,R,507,R,240.0,R,267.0,R,3.0,R,1.0,R,2.0,R,14.0,R,7.0,R,7.0,R,191.0,R,79.0,R,112.0,R,90.0,R,40.0,R,50.0,R,2.0,R,1.0,R,1.0,R,179.0,R,97.0,R,82.0,R,17.0,R,10.0,R,7.0,R,11.0,R,5.0,R,6.0,R,0.0,R,0.0,R,0.0,2020,
226091,6,10,2,2,10 ,R,1411,R,647.0,R,764.0,R,10.0,R,2.0,R,8.0,R,57.0,R,26.0,R,31.0,R,409.0,R,170.0,R,239.0,R,238.0,R,106.0,R,132.0,R,5.0,R,3.0,R,2.0,R,608.0,R,303.0,R,305.0,R,41.0,R,18.0,R,23.0,R,31.0,R,14.0,R,17.0,R,12.0,R,5.0,R,7.0,2020,
226091,8,12,2,2,50 ,R,1411,R,647.0,R,764.0,R,10.0,R,2.0,R,8.0,R,57.0,R,26.0,R,31.0,R,409.0,R,170.0,R,239.0,R,238.0,R,106.0,R,132.0,R,5.0,R,3.0,R,2.0,R,608.0,R,303.0,R,305.0,R,41.0,R,18.0,R,23.0,R,31.0,R,14.0,R,17.0,R,12.0,R,5.0,R,7.0,2020,
226091,9,13,2,2,29A,R,518,R,210.0,R,308.0,R,3.0,R,0.0,R,3.0,R,32.0,R,14.0,R,18.0,R,101.0,R,34.0,R,67.0,R,76.0,R,30.0,R,46.0,R,3.0,R,2.0,R,1.0,R,274.0,R,120.0,R,154.0,R,14.0,R,3.0,R,11.0,R,9.0,R,4.0,R,5.0,R,6.0,R,3.0,R,3.0,2020,
226091,12,16,2,2,18A,R,518,R,210.0,R,308.0,R,3.0,R,0.0,R,3.0,R,32.0,R,14.0,R,18.0,R,101.0,R,34.0,R,67.0,R,76.0,R,30.0,R,46.0,R,3.0,R,2.0,R,1.0,R,274.0,R,120.0,R,154.0,R,14.0,R,3.0,R,11.0,R,9.0,R,4.0,R,5.0,R,6.0,R,3.0,R,3.0,2020,
226091,13,17,2,2,19 ,R,221,R,71.0,R,150.0,R,3.0,R,0.0,R,3.0,R,15.0,R,5.0,R,10.0,R,22.0,R,7.0,R,15.0,R,31.0,R,7.0,R,24.0,R,1.0,R,0.0,R,1.0,R,136.0,R,47.0,R,89.0,R,7.0,R,2.0,R,5.0,R,3.0,R,2.0,R,1.0,R,3.0,R,1.0,R,2.0,2020,
226091,14,18,2,2,20 ,R,198,R,86.0,R,112.0,R,0.0,R,0.0,R,0.0,R,11.0,R,5.0,R,6.0,R,55.0,R,15.0,R,40.0,R,25.0,R,11.0,R,14.0,R,2.0,R,2.0,R,0.0,R,94.0,R,50.0,R,44.0,R,3.0,R,0.0,R,3.0,R,5.0,R,1.0,R,4.0,R,3.0,R,2.0,R,1.0,2020,
226091,15,19,2,2,21 ,R,99,R,53.0,R,46.0,R,0.0,R,0.0,R,0.0,R,6.0,R,4.0,R,2.0,R,24.0,R,12.0,R,12.0,R,20.0,R,12.0,R,8.0,R,0.0,R,0.0,R,0.0,R,44.0,R,23.0,R,21.0,R,4.0,R,1.0,R,3.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,2020,
226091,16,20,2,2,30 ,R,507,R,240.0,R,267.0,R,3.0,R,1.0,R,2.0,R,14.0,R,7.0,R,7.0,R,191.0,R,79.0,R,112.0,R,90.0,R,40.0,R,50.0,R,2.0,R,1.0,R,1.0,R,179.0,R,97.0,R,82.0,R,17.0,R,10.0,R,7.0,R,11.0,R,5.0,R,6.0,R,0.0,R,0.0,R,0.0,2020,
226091,41,31,1,1,999,R,67,R,30.0,R,37.0,R,0.0,R,0.0,R,0.0,R,6.0,R,3.0,R,3.0,R,9.0,R,5.0,R,4.0,R,21.0,R,8.0,R,13.0,R,0.0,R,0.0,R,0.0,R,29.0,R,12.0,R,17.0,R,2.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2020,
226091,42,32,1,1,999,R,319,R,167.0,R,152.0,R,4.0,R,1.0,R,3.0,R,5.0,R,2.0,R,3.0,R,108.0,R,52.0,R,56.0,R,51.0,R,28.0,R,23.0,R,0.0,R,0.0,R,0.0,R,126.0,R,74.0,R,52.0,R,8.0,R,3.0,R,5.0,R,11.0,R,5.0,R,6.0,R,6.0,R,2.0,R,4.0,2020,
226091,43,31,2,2,22 ,R,67,R,30.0,R,37.0,R,0.0,R,0.0,R,0.0,R,6.0,R,3.0,R,3.0,R,9.0,R,5.0,R,4.0,R,21.0,R,8.0,R,13.0,R,0.0,R,0.0,R,0.0,R,29.0,R,12.0,R,17.0,R,2.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2020,
226091,44,32,2,2,23 ,R,319,R,167.0,R,152.0,R,4.0,R,1.0,R,3.0,R,5.0,R,2.0,R,3.0,R,108.0,R,52.0,R,56.0,R,51.0,R,28.0,R,23.0,R,0.0,R,0.0,R,0.0,R,126.0,R,74.0,R,52.0,R,8.0,R,3.0,R,5.0,R,11.0,R,5.0,R,6.0,R,6.0,R,2.0,R,4.0,2020,
226107,27,10,4,4,10 ,R,289,R,126.0,R,163.0,R,4.0,R,3.0,R,1.0,R,2.0,R,2.0,R,0.0,R,34.0,R,13.0,R,21.0,R,28.0,R,10.0,R,18.0,R,0.0,R,0.0,R,0.0,R,215.0,R,97.0,R,118.0,R,5.0,R,1.0,R,4.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,0.0,2020,
226107,29,12,4,4,50 ,R,289,R,126.0,R,163.0,R,4.0,R,3.0,R,1.0,R,2.0,R,2.0,R,0.0,R,34.0,R,13.0,R,21.0,R,28.0,R,10.0,R,18.0,R,0.0,R,0.0,R,0.0,R,215.0,R,97.0,R,118.0,R,5.0,R,1.0,R,4.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,0.0,2020,
226107,30,13,4,4,29A,R,68,R,28.0,R,40.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,6.0,R,1.0,R,5.0,R,9.0,R,5.0,R,4.0,R,0.0,R,0.0,R,0.0,R,53.0,R,22.0,R,31.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2020,
226107,31,14,4,4,11A,R,12,R,3.0,R,9.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,2.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,10.0,R,2.0,R,8.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2020,
226107,32,15,4,4,12A,R,56,R,25.0,R,31.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,4.0,R,0.0,R,4.0,R,9.0,R,5.0,R,4.0,R,0.0,R,0.0,R,0.0,R,43.0,R,20.0,R,23.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2020,
226107,33,20,4,4,30 ,R,42,R,15.0,R,27.0,R,2.0,R,1.0,R,1.0,R,1.0,R,1.0,R,0.0,R,3.0,R,0.0,R,3.0,R,3.0,R,1.0,R,2.0,R,0.0,R,0.0,R,0.0,R,32.0,R,11.0,R,21.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2020,
226107,35,22,4,4,57 ,R,33,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2020,
226107,36,23,4,4,55 ,R,10,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2020,
226107,37,24,4,4,56 ,R,23,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2020,
226107,47,31,4,4,22 ,R,35,R,10.0,R,25.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,R,6.0,R,2.0,R,4.0,R,2.0,Z,0.0,R,2.0,Z,0.0,Z,0.0,Z,0.0,R,27.0,R,8.0,R,19.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,2020,
226107,48,32,4,4,23 ,R,144,R,73.0,R,71.0,R,2.0,R,2.0,R,0.0,R,1.0,R,1.0,R,0.0,R,19.0,R,10.0,R,9.0,R,14.0,R,4.0,R,10.0,R,0.0,R,0.0,R,0.0,R,103.0,R,56.0,R,47.0,R,4.0,R,0.0,R,4.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,0.0,2020,
226116,27,10,4,4,10 ,R,264,R,102.0,R,162.0,R,0.0,R,0.0,R,0.0,R,10.0,R,5.0,R,5.0,R,68.0,R,28.0,R,40.0,R,88.0,R,33.0,R,55.0,R,0.0,R,0.0,R,0.0,R,93.0,R,35.0,R,58.0,R,5.0,R,1.0,R,4.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2020,
226116,29,12,4,4,50 ,R,264,R,102.0,R,162.0,R,0.0,R,0.0,R,0.0,R,10.0,R,5.0,R,5.0,R,68.0,R,28.0,R,40.0,R,88.0,R,33.0,R,55.0,R,0.0,R,0.0,R,0.0,R,93.0,R,35.0,R,58.0,R,5.0,R,1.0,R,4.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2020,
226116,30,13,4,4,29A,R,56,R,19.0,R,37.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,12.0,R,5.0,R,7.0,R,25.0,R,7.0,R,18.0,R,0.0,R,0.0,R,0.0,R,16.0,R,6.0,R,10.0,R,2.0,R,0.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2020,
226116,31,14,4,4,11A,R,5,R,1.0,R,4.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,3.0,R,1.0,R,2.0,R,0.0,R,0.0,R,0.0,R,2.0,R,0.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2020,
226116,32,15,4,4,12A,R,51,R,18.0,R,33.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,12.0,R,5.0,R,7.0,R,22.0,R,6.0,R,16.0,R,0.0,R,0.0,R,0.0,R,14.0,R,6.0,R,8.0,R,2.0,R,0.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2020,
226116,33,20,4,4,30 ,R,47,R,19.0,R,28.0,R,0.0,R,0.0,R,0.0,R,5.0,R,2.0,R,3.0,R,2.0,R,1.0,R,1.0,R,19.0,R,8.0,R,11.0,R,0.0,R,0.0,R,0.0,R,20.0,R,8.0,R,12.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2020,
226116,35,22,4,4,57 ,R,25,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2020,
226116,36,23,4,4,55 ,R,1,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2020,
226116,37,24,4,4,56 ,R,24,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2020,
226116,47,31,4,4,22 ,R,40,R,13.0,R,27.0,R,0.0,R,0.0,R,0.0,R,4.0,R,2.0,R,2.0,R,7.0,R,1.0,R,6.0,R,13.0,R,4.0,R,9.0,R,0.0,R,0.0,R,0.0,R,15.0,R,6.0,R,9.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2020,
226116,48,32,4,4,23 ,R,121,R,51.0,R,70.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,47.0,R,21.0,R,26.0,R,31.0,R,14.0,R,17.0,R,0.0,R,0.0,R,0.0,R,42.0,R,15.0,R,27.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2020,
226134,2,12,1,1,999,R,989,R,503.0,R,486.0,R,0.0,R,0.0,R,0.0,R,3.0,R,2.0,R,1.0,R,2.0,R,2.0,R,0.0,R,936.0,R,468.0,R,468.0,R,0.0,R,0.0,R,0.0,R,17.0,R,13.0,R,4.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,30.0,R,17.0,R,13.0,2020,
